Time(us)	TipPos(nm)	CosRef(nm)	Force(nN)	SamplePos(nm)
865.7520000703	4.9682779789	0.9588399955	0.0000000000	-0.0271554965
865.7538334036	4.9064498934	0.8970599575	0.0000000000	-0.0269300560
865.7556667369	4.8445786748	0.8352370680	0.0000000000	-0.0267064870
865.7575000703	4.7826673878	0.7733742804	0.0000000000	-0.0264847740
865.7593334036	4.7207190935	0.7114745496	0.0000000000	-0.0262649017
865.7611667369	4.6587368484	0.6495408327	0.0000000000	-0.0260468547
865.7630000703	4.5967237033	0.5875760880	0.0000000000	-0.0258306179
865.7648334036	4.5346827028	0.5255832756	0.0000000000	-0.0256161762
865.7666667369	4.4726168841	0.4635653568	0.0000000000	-0.0254035149
865.7685000703	4.4105292766	0.4015252941	0.0000000000	-0.0251926190
865.7703334036	4.3484229014	0.3394660510	0.0000000000	-0.0249834739
865.7721667369	4.2863007709	0.2773905921	0.0000000000	-0.0247760651
865.7740000703	4.2241658886	0.2153018825	0.0000000000	-0.0245703782
865.7758334036	4.1620212490	0.1532028883	0.0000000000	-0.0243663989
865.7776667369	4.0998698374	0.0910965758	0.0000000000	-0.0241641129
865.7795000703	4.0377146305	0.0289859117	0.0000000000	-0.0239635063
865.7813334036	3.9755585960	-0.0331261369	0.0000000000	-0.0237645652
865.7831667369	3.9134046938	-0.0952366032	0.0000000000	-0.0235672756
865.7850000703	3.8512558756	-0.1573425202	0.0000000000	-0.0233716238
865.7868334036	3.7891150863	-0.2194409211	0.0000000000	-0.0231775964
865.7886667369	3.7269852640	-0.2815288397	0.0000000000	-0.0229851797
865.7905000703	3.6648693412	-0.3436033099	0.0000000000	-0.0227943604
865.7923334036	3.6027702452	-0.4056613667	0.0000000000	-0.0226051253
865.7941667369	3.5406908993	-0.4677000455	0.0000000000	-0.0224174612
865.7960000703	3.4786342233	-0.5297163830	0.0000000000	-0.0222313550
865.7978334036	3.4166031345	-0.5917074166	0.0000000000	-0.0220467939
865.7996667369	3.3546005488	-0.6536701850	0.0000000000	-0.0218637649
865.8015000703	3.2926293810	-0.7156017285	0.0000000000	-0.0216822555
865.8033334036	3.2306925462	-0.7774990887	0.0000000000	-0.0215022529
865.8051667369	3.1687929601	-0.8393593087	0.0000000000	-0.0213237446
865.8070000703	3.1069335398	-0.9011794337	0.0000000000	-0.0211467183
865.8088334036	3.0451172045	-0.9629565104	0.0000000000	-0.0209711617
865.8106667369	2.9833468762	-1.0246875880	0.0000000000	-0.0207970625
865.8125000703	2.9216254797	-1.0863697176	0.0000000000	-0.0206244086
865.8143334036	2.8599559430	-1.1479999528	0.0000000000	-0.0204531881
865.8161667369	2.7983411978	-1.2095753495	0.0000000000	-0.0202833890
865.8180000703	2.7367841796	-1.2710929663	0.0000000000	-0.0201149995
865.8198334036	2.6752878270	-1.3325498647	0.0000000000	-0.0199480081
865.8216667369	2.6138550826	-1.3939431089	0.0000000000	-0.0197824029
865.8235000703	2.5524888916	-1.4552697663	0.0000000000	-0.0196181726
865.8253334036	2.4911922022	-1.5165269074	0.0000000000	-0.0194553057
865.8271667369	2.4299679649	-1.5777116059	0.0000000000	-0.0192937908
865.8290000703	2.3688191316	-1.6388209392	0.0000000000	-0.0191336169
865.8308334036	2.3077486550	-1.6998519882	0.0000000000	-0.0189747727
865.8326667369	2.2467594880	-1.7608018374	0.0000000000	-0.0188172472
865.8345000703	2.1858545824	-1.8216675755	0.0000000000	-0.0186610294
865.8363334036	2.1250368883	-1.8824462948	0.0000000000	-0.0185061085
865.8381667369	2.0643093525	-1.9431350922	0.0000000000	-0.0183524738
865.8400000703	2.0036749181	-2.0037310685	0.0000000000	-0.0182001145
865.8418334036	1.9431365229	-2.0642313293	0.0000000000	-0.0180490201
865.8436667369	1.8826970983	-2.1246329843	0.0000000000	-0.0178991800
865.8455000703	1.8223595684	-2.1849331485	0.0000000000	-0.0177505839
865.8473334036	1.7621268486	-2.2451289412	0.0000000000	-0.0176032214
865.8491667369	1.7020018447	-2.3052174871	0.0000000000	-0.0174570823
865.8510000703	1.6419874516	-2.3651959157	0.0000000000	-0.0173121564
865.8528334036	1.5820865527	-2.4250613620	0.0000000000	-0.0171684336
865.8546667369	1.5223020187	-2.4848109663	0.0000000000	-0.0170259041
865.8565000703	1.4626367068	-2.5444418744	0.0000000000	-0.0168845577
865.8583334036	1.4030934601	-2.6039512378	0.0000000000	-0.0167443849
865.8601667369	1.3436751066	-2.6633362139	0.0000000000	-0.0166053757
865.8620000703	1.2843844594	-2.7225939659	0.0000000000	-0.0164675205
865.8638334036	1.2252243155	-2.7817216631	0.0000000000	-0.0163308098
865.8656667369	1.1661974562	-2.8407164811	0.0000000000	-0.0161952340
865.8675000703	1.1073066466	-2.8995756018	0.0000000000	-0.0160607838
865.8693334036	1.0485546355	-2.9582962135	0.0000000000	-0.0159274498
865.8711667369	0.9899441561	-3.0168755113	0.0000000000	-0.0157952226
865.8730000703	0.9314779255	-3.0753106969	0.0000000000	-0.0156640932
865.8748334036	0.8731586456	-3.1335989789	0.0000000000	-0.0155340525
865.8766667369	0.8149890036	-3.1917375730	0.0000000000	-0.0154050912
865.8785000703	0.7569716722	-3.2497237020	0.0000000000	-0.0152772007
865.8803334036	0.6991093107	-3.3075545958	0.0000000000	-0.0151503718
865.8821667369	0.6414045657	-3.3652274921	0.0000000000	-0.0150245958
865.8840000703	0.5838600718	-3.4227396359	0.0000000000	-0.0148998641
865.8858334036	0.5264784527	-3.4800882799	0.0000000000	-0.0147761678
865.8876667369	0.4692623220	-3.5372706846	0.0000000000	-0.0146534984
865.8895000703	0.4122142846	-3.5942841185	0.0000000000	-0.0145318474
865.8913334036	0.3553369373	-3.6511258581	0.0000000000	-0.0144112064
865.8931667369	0.2986328698	-3.7077931883	0.0000000000	-0.0142915668
865.8950000703	0.2421046663	-3.7642834019	0.0000000000	-0.0141729205
865.8968334036	0.1857549058	-3.8205938007	0.0000000000	-0.0140552592
865.8986667369	0.1295861634	-3.8767216947	0.0000000000	-0.0139385747
865.9005000703	0.0736010111	-3.9326644027	0.0000000000	-0.0138228589
865.9023334036	0.0178020186	-3.9884192525	0.0000000000	-0.0137081038
865.9041667369	-0.0378082397	-4.0439835808	4.2004600977	-0.0378082397
865.9060000703	-0.0932269915	-4.0993547332	13.2773661763	-0.0932269915
865.9078334036	-0.1484512516	-4.1545300647	21.6010469608	-0.1484512516
865.9096667370	-0.2034780604	-4.2095069398	29.2369666689	-0.2034780604
865.9115000703	-0.2583044966	-4.2642827323	36.2448348440	-0.2583044966
865.9133334036	-0.3129276758	-4.3188548255	42.6791122912	-0.3129276758
865.9151667370	-0.3673447502	-4.3732206126	48.5894725396	-0.3673447502
865.9170000703	-0.4215529068	-4.4273774968	54.0212227348	-0.4215529068
865.9188334036	-0.4755493671	-4.4813228908	59.0156875278	-0.4755493671
865.9206667370	-0.5293313863	-4.5350542180	63.6105592079	-0.5293313863
865.9225000703	-0.5828962522	-4.5885689115	67.8402170479	-0.5828962522
865.9243334036	-0.6362412846	-4.6418644150	71.7360185636	-0.6362412846
865.9261667370	-0.6893638343	-4.6949381828	75.3265651566	-0.6893638343
865.9280000703	-0.7422612824	-4.7477876794	78.6379443903	-0.7422612824
865.9298334036	-0.7949310396	-4.8004103805	81.6939509526	-0.7949310396
865.9316667370	-0.8473705447	-4.8528037722	84.5162881788	-0.8473705447
865.9335000703	-0.8995772642	-4.9049653518	87.1247518427	-0.8995772642
865.9353334036	-0.9515486911	-4.9568926276	89.5373977754	-0.9515486911
865.9371667370	-1.0032823437	-5.0085831191	91.7706947338	-1.0032823437
865.9390000703	-1.0547757647	-5.0600343572	93.8396638160	-1.0547757647
865.9408334036	-1.1060265197	-5.1112438840	95.7580056076	-1.1060265197
865.9426667370	-1.1570321964	-5.1622092533	97.5382161392	-1.1570321964
865.9445000703	-1.2077904032	-5.2129280307	99.1916926393	-1.2077904032
865.9463334036	-1.2582987680	-5.2633977933	100.7288299821	-1.2582987680
865.9481667370	-1.3085549367	-5.3136161302	102.1591086503	-1.3085549367
865.9500000703	-1.3585565723	-5.3635806426	103.4911749605	-1.3585565723
865.9518334036	-1.4083013534	-5.4132889438	104.7329142341	-1.4083013534
865.9536667370	-1.4577869733	-5.4627386592	105.8915175354	-1.4577869733
865.9555000703	-1.5070111383	-5.5119274268	106.9735425459	-1.5070111383
865.9573334036	-1.5559715672	-5.5608528967	107.9849690913	-1.5559715672
865.9591667370	-1.6046659895	-5.6095127320	108.9312497947	-1.6046659895
865.9610000703	-1.6530921452	-5.6579046081	109.8173562861	-1.6530921452
865.9628334036	-1.7012477832	-5.7060262136	110.6478213609	-1.7012477832
865.9646667370	-1.7491306609	-5.7538752496	111.4267774459	-1.7491306609
865.9665000703	-1.7967385434	-5.8014494305	112.1579916988	-1.7967385434
865.9683334036	-1.8440692027	-5.8487464837	112.8448980392	-1.8440692027
865.9701667370	-1.8911204176	-5.8957641500	113.4906263812	-1.8911204176
865.9720000703	-1.9378899728	-5.9425001832	114.0980293168	-1.9378899728
865.9738334036	-1.9843756591	-5.9889523510	114.6697064720	-1.9843756591
865.9756667370	-2.0305752734	-6.0351184344	115.2080267437	-2.0305752734
865.9775000703	-2.0764866181	-6.0809962280	115.7151486025	-2.0764866181
865.9793334036	-2.1221075018	-6.1265835404	116.1930386310	-2.1221075018
865.9811667370	-2.1674357394	-6.1718781939	116.6434884539	-2.1674357394
865.9830000703	-2.2124691526	-6.2168780248	117.0681301990	-2.2124691526
865.9848334036	-2.2572055702	-6.2615808836	117.4684506190	-2.2572055702
865.9866667370	-2.3016428286	-6.3059846348	117.8458039888	-2.3016428286
865.9885000703	-2.3457787732	-6.3500871573	118.2014238866	-2.3457787732
865.9903334036	-2.3896112582	-6.3938863445	118.5364339532	-2.3896112582
865.9921667370	-2.4331381483	-6.4373801040	118.8518577196	-2.4331381483
865.9940000703	-2.4763573191	-6.4805663584	119.1486275806	-2.4763573191
865.9958334036	-2.5192666583	-6.5234430445	119.4275929889	-2.5192666583
865.9976667370	-2.5618640667	-6.5660081142	119.6895279352	-2.5618640667
865.9995000703	-2.6041474590	-6.6082595343	119.9351377750	-2.6041474590
866.0013334036	-2.6461147652	-6.6501952865	120.1650654567	-2.6461147652
866.0031667370	-2.6877639312	-6.6918133676	120.3798972012	-2.6877639312
866.0050000703	-2.7290929201	-6.7331117894	120.5801676791	-2.7290929201
866.0068334036	-2.7700997128	-6.7740885793	120.7663647273	-2.7700997128
866.0086667370	-2.8107823093	-6.8147417798	120.9389336428	-2.8107823093
866.0105000703	-2.8511387291	-6.8550694489	121.0982810887	-2.8511387291
866.0123334036	-2.8911670124	-6.8950696604	121.2447786452	-2.8911670124
866.0141667370	-2.9308652202	-6.9347405034	121.3787660338	-2.9308652202
866.0160000703	-2.9702314355	-6.9740800828	121.5005540431	-2.9702314355
866.0178334036	-3.0092637630	-7.0130865196	121.6104271802	-3.0092637630
866.0196667370	-3.0479603301	-7.0517579504	121.7086460709	-3.0479603301
866.0215000703	-3.0863192869	-7.0900925279	121.7954496299	-3.0863192869
866.0233334036	-3.1243388062	-7.1280884209	121.8710570215	-3.1243388062
866.0251667370	-3.1620170836	-7.1657438144	121.9356694271	-3.1620170836
866.0270000703	-3.1993523373	-7.2030569097	121.9894716387	-3.1993523373
866.0288334036	-3.2363428081	-7.2400259244	122.0326334924	-3.2363428081
866.0306667370	-3.2729867587	-7.2766490925	122.0653111575	-3.2729867587
866.0325000703	-3.3092824736	-7.3129246646	122.0876482946	-3.3092824736
866.0343334036	-3.3452282584	-7.3488509078	122.0997770948	-3.3452282584
866.0361667370	-3.3808224391	-7.3844261059	122.1018192135	-3.3808224391
866.0380000703	-3.4160633615	-7.4196485597	122.0938866073	-3.4160633615
866.0398334036	-3.4509493906	-7.4545165865	122.0760822869	-3.4509493906
866.0416667370	-3.4854789095	-7.4890285208	122.0485009938	-3.4854789095
866.0435000703	-3.5196503188	-7.5231827140	122.0112298103	-3.5196503188
866.0453334036	-3.5534620354	-7.5569775346	121.9643487107	-3.5534620354
866.0471667370	-3.5869124922	-7.5904113682	121.9079310619	-3.5869124922
866.0490000703	-3.6200001366	-7.6234826178	121.8420440792	-3.6200001366
866.0508334036	-3.6527234301	-7.6561897035	121.7667492450	-3.6527234301
866.0526667370	-3.6850808473	-7.6885310631	121.6821026950	-3.6850808473
866.0545000703	-3.7170708750	-7.7205051515	121.5881555774	-3.7170708750
866.0563334036	-3.7486920121	-7.7521104415	121.4849543903	-3.7486920121
866.0581667370	-3.7799427680	-7.7833454233	121.3725413005	-3.7799427680
866.0600000703	-3.8108216631	-7.8142086049	121.2509544481	-3.8108216631
866.0618334036	-3.8413272274	-7.8446985119	121.1202282388	-3.8413272274
866.0636667370	-3.8714580008	-7.8748136879	120.9803936280	-3.8714580008
866.0655000703	-3.9012125328	-7.9045526943	120.8314783974	-3.9012125328
866.0673334036	-3.9305893820	-7.9339141105	120.6735074269	-3.9305893820
866.0691667370	-3.9595871165	-7.9628965341	120.5065029618	-3.9595871165
866.0710000703	-3.9882043136	-7.9914985804	120.3304848772	-3.9882043136
866.0728334036	-4.0164395607	-8.0197188833	120.1454709398	-4.0164395607
866.0746667370	-4.0442914547	-8.0475560947	119.9514770665	-4.0442914547
866.0765000703	-4.0717586035	-8.0750088848	119.7485175810	-4.0717586035
866.0783334036	-4.0988396258	-8.1020759423	119.5366054663	-4.0988396258
866.0801667370	-4.1255331520	-8.1287559741	119.3157526137	-4.1255331520
866.0820000703	-4.1518378252	-8.1550477060	119.0859700669	-4.1518378252
866.0838334036	-4.1777523019	-8.1809498818	118.8472682600	-4.1777523019
866.0856667370	-4.2032752529	-8.2064612643	118.5996572482	-4.2032752529
866.0875000703	-4.2284053641	-8.2315806349	118.3431469305	-4.2284053641
866.0893334036	-4.2531413380	-8.2563067936	118.0777472620	-4.2531413380
866.0911667370	-4.2774818946	-8.2806385594	117.8034684551	-4.2774818946
866.0930000703	-4.3014257723	-8.3045747698	117.5203211685	-4.3014257723
866.0948334036	-4.3249717292	-8.3281142815	117.2283166818	-4.3249717292
866.0966667370	-4.3481185441	-8.3512559701	116.9274670549	-4.3481185441
866.0985000703	-4.3708650178	-8.3739987300	116.6177852717	-4.3708650178
866.1003334036	-4.3932099739	-8.3963414750	116.2992853655	-4.3932099739
866.1021667370	-4.4151522596	-8.4182831377	115.9719825270	-4.4151522596
866.1040000703	-4.4366907475	-8.4398226700	115.6358931932	-4.4366907475
866.1058334036	-4.4578243352	-8.4609590430	115.2910351168	-4.4578243352
866.1076667370	-4.4785519471	-8.4816912470	114.9374274163	-4.4785519471
866.1095000703	-4.4988725347	-8.5020182917	114.5750906060	-4.4988725347
866.1113334036	-4.5187850768	-8.5219392060	114.2040466073	-4.5187850768
866.1131667370	-4.5382885807	-8.5414530385	113.8243187401	-4.5382885807
866.1150000703	-4.5573820819	-8.5605588569	113.4359316962	-4.5573820819
866.1168334036	-4.5760646446	-8.5792557485	113.0389114954	-4.5760646446
866.1186667370	-4.5943353618	-8.5975428203	112.6332854248	-4.5943353618
866.1205000703	-4.6121933551	-8.6154191987	112.2190819628	-4.6121933551
866.1223334036	-4.6296377747	-8.6328840298	111.7963306896	-4.6296377747
866.1241667370	-4.6466677993	-8.6499364793	111.3650621857	-4.6466677993
866.1260000703	-4.6632826353	-8.6665757325	110.9253079199	-4.6632826353
866.1278334036	-4.6794815167	-8.6828009948	110.4771001290	-4.6794815167
866.1296667370	-4.6952637041	-8.6986114910	110.0204716909	-4.6952637041
866.1315000703	-4.7106284846	-8.7140064659	109.5554559936	-4.7106284846
866.1333334036	-4.7255751708	-8.7289851840	109.0820868017	-4.7255751708
866.1351667370	-4.7401030996	-8.7435469300	108.6003981232	-4.7401030996
866.1370000703	-4.7542116322	-8.7576910080	108.1104240779	-4.7542116322
866.1388334036	-4.7679001523	-8.7714167427	107.6121987699	-4.7679001523
866.1406667370	-4.7811680658	-8.7847234782	107.1057561661	-4.7811680658
866.1425000703	-4.7940147997	-8.7976105789	106.5911299829	-4.7940147997
866.1443334036	-4.8064398012	-8.8100774292	106.0683535821	-4.8064398012
866.1461667370	-4.8184425366	-8.8221234336	105.5374598785	-4.8184425366
866.1480000703	-4.8300224907	-8.8337480168	104.9984812593	-4.8300224907
866.1498334036	-4.8411791659	-8.8449506232	104.4514495183	-4.8411791659
866.1516667370	-4.8519120814	-8.8557307180	103.8963958042	-4.8519120814
866.1535000703	-4.8622207726	-8.8660877860	103.3333505849	-4.8622207726
866.1553334036	-4.8721047903	-8.8760213326	102.7623436278	-4.8721047903
866.1571667370	-4.8815637004	-8.8855308833	102.1834039962	-4.8815637004
866.1590000703	-4.8905970835	-8.8946159837	101.5965600624	-4.8905970835
866.1608334036	-4.8992045344	-8.9032761999	101.0018395374	-4.8992045344
866.1626667370	-4.9073856619	-8.9115111182	100.3992695151	-4.9073856619
866.1645000703	-4.9151400891	-8.9193203453	99.7888765331	-4.9151400891
866.1663334036	-4.9224674529	-8.9267035081	99.1706866460	-4.9224674529
866.1681667370	-4.9293674044	-8.9336602539	98.5447255133	-4.9293674044
866.1700000703	-4.9358396095	-8.9401902504	97.9110184970	-4.9358396095
866.1718334036	-4.9418837484	-8.9462931857	97.2695907713	-4.9418837484
866.1736667370	-4.9474995170	-8.9519687682	96.6204674390	-4.9474995170
866.1755000703	-4.9526866268	-8.9572167269	95.9636736556	-4.9526866268
866.1773334037	-4.9574448060	-8.9620368110	95.2992347578	-4.9574448060
866.1791667370	-4.9617738000	-8.9664287903	94.6271763942	-4.9617738000
866.1810000703	-4.9656733720	-8.9703924550	93.9475246580	-4.9656733720
866.1828334037	-4.9691433045	-8.9739276158	93.2603062170	-4.9691433045
866.1846667370	-4.9721833994	-8.9770341038	92.5655484412	-4.9721833994
866.1865000703	-4.9747934796	-8.9797117705	91.8632795248	-4.9747934796
866.1883334037	-4.9769733894	-8.9819604881	91.1535286013	-4.9769733894
866.1901667370	-4.9787229957	-8.9837801492	90.4363258493	-4.9787229957
866.1920000703	-4.9800421891	-8.9851706669	89.7117025880	-4.9800421891
866.1938334037	-4.9809308843	-8.9861319746	88.9796913607	-4.9809308843
866.1956667370	-4.9813890214	-8.9866640266	88.2403260046	-4.9813890214
866.1975000703	-4.9814165665	-8.9867667974	87.4936417063	-4.9814165665
866.1993334037	-4.9810135122	-8.9864402820	86.7396750420	-4.9810135122
866.2011667370	-4.9801798788	-8.9856844961	85.9784640015	-4.9801798788
866.2030000703	-4.9789157144	-8.9844994758	85.2100479956	-4.9789157144
866.2048334037	-4.9772210954	-8.9828852776	84.4344678470	-4.9772210954
866.2066667370	-4.9750961270	-8.9808419788	83.6517657644	-4.9750961270
866.2085000703	-4.9725409433	-8.9783696768	82.8619853002	-4.9725409433
866.2103334037	-4.9695557075	-8.9754684899	82.0651712929	-4.9695557075
866.2121667370	-4.9661406118	-8.9721385565	81.2613697934	-4.9661406118
866.2140000703	-4.9622958775	-8.9683800358	80.4506279786	-4.9622958775
866.2158334037	-4.9580217545	-8.9641931073	79.6329940513	-4.9580217545
866.2176667370	-4.9533185210	-8.9595779709	78.8085171288	-4.9533185210
866.2195000703	-4.9481864831	-8.9545348472	77.9772471222	-4.9481864831
866.2213334037	-4.9426259741	-8.9490639771	77.1392346067	-4.9426259741
866.2231667370	-4.9366373540	-8.9431656218	76.2945306863	-4.9366373540
866.2250000703	-4.9302210087	-8.9368400632	75.4431868543	-4.9302210087
866.2268334037	-4.9233773488	-8.9300876035	74.5852548505	-4.9233773488
866.2286667370	-4.9161068092	-8.9229085650	73.7207865192	-4.9161068092
