Time(us)	TipPos(nm)	Force(nN)	SamplePos(nm)	TipVel(nm/s)
15251.4849945638	115.6036602345	-0.0000150226	-33.1551936930	1176887.4087792332
15251.4904945638	115.6095751784	-0.0000150216	-33.1545789663	1005161.6047721443
15251.4959945638	115.6145443766	-0.0000150207	-33.1539647254	833050.9570796787
15251.5014945638	115.6185657369	-0.0000150200	-33.1533509691	660563.2326332873
15251.5069945638	115.6216372155	-0.0000150195	-33.1527376962	487707.9144453786
15251.5124945638	115.6237568262	-0.0000150192	-33.1521249055	314496.1861754332
15251.5179945638	115.6249226497	-0.0000150191	-33.1515125958	140940.9103105738
15251.5234945638	115.6251328431	-0.0000150192	-33.1509007659	-32943.4000567548
15251.5289945638	115.6243856483	-0.0000150194	-33.1502894146	-207140.6157553259
15251.5344945638	115.6226794013	-0.0000150199	-33.1496785407	-381633.0322033687
15251.5399945638	115.6200125402	-0.0000150206	-33.1490681431	-556401.4162187415
15251.5454945638	115.6163836139	-0.0000150214	-33.1484582205	-731425.0584202291
15251.5509945638	115.6117912898	-0.0000150225	-33.1478487719	-906681.8316517564
15251.5564945638	115.6062343613	-0.0000150237	-33.1472397960	-1082148.2545313183
15251.5619945638	115.5997117555	-0.0000150252	-33.1466312917	-1257799.5604105142
15251.5674945638	115.5922225392	-0.0000150268	-33.1460232578	-1433609.7712947549
15251.5729945638	115.5837659262	-0.0000150286	-33.1454156933	-1609551.7764045368
15251.5784945638	115.5743412827	-0.0000150306	-33.1448085969	-1785597.4152353916
15251.5839945638	115.5639481328	-0.0000150329	-33.1442019674	-1961717.5646699285
15251.5894945638	115.5525861640	-0.0000150353	-33.1435958039	-2137882.2298627798
15251.5949945637	115.5402552311	-0.0000150379	-33.1429901051	-2314060.6386731630
15251.6004945637	115.5269553604	-0.0000150407	-33.1423848699	-2490221.3392730774
15251.6059945637	115.5126867532	-0.0000150437	-33.1417800971	-2666332.3003239781
15251.6114945637	115.4974497885	-0.0000150469	-33.1411757858	-2842361.0137111954
15251.6169945637	115.4812450255	-0.0000150503	-33.1405719347	-3018274.5993027417
15251.6224945637	115.4640732048	-0.0000150539	-33.1399685427	-3194039.9112691591
15251.6279945637	115.4459352503	-0.0000150577	-33.1393656088	-3369623.6455745199
15251.6334945637	115.4268322690	-0.0000150617	-33.1387631319	-3544992.4487081724
15251.6389945637	115.4067655513	-0.0000150659	-33.1381611108	-3720113.0263594817
15251.6444945637	115.3857365702	-0.0000150703	-33.1375595444	-3894952.2525359998
15251.6499945637	115.3637469800	-0.0000150748	-33.1369584317	-4069477.2780901329
15251.6554945637	115.3407986145	-0.0000150796	-33.1363577716	-4243655.6387064569
15251.6609945637	115.3168934846	-0.0000150846	-33.1357575631	-4417455.3618203774
15251.6664945637	115.2920337750	-0.0000150898	-33.1351578049	-4590845.0715081496
15251.6719945637	115.2662218408	-0.0000150951	-33.1345584961	-4763794.0920202564
15251.6774945637	115.2394602032	-0.0000151007	-33.1339596356	-4936272.5489702895
15251.6829945637	115.2117515450	-0.0000151064	-33.1333612224	-5108251.4673980819
15251.6884945637	115.1830987051	-0.0000151124	-33.1327632553	-5279702.8673780831
15251.6939945637	115.1535046726	-0.0000151185	-33.1321657333	-5450599.8558965893
15251.6994945637	115.1229725810	-0.0000151249	-33.1315686554	-5620916.7150305100
15251.7049945637	115.0915057010	-0.0000151314	-33.1309720206	-5790628.9863019688
15251.7104945637	115.0591074336	-0.0000151381	-33.1303758277	-5959713.5506215533
15251.7159945637	115.0257813024	-0.0000151451	-33.1297800758	-6128148.7033547712
15251.7214945637	114.9915309456	-0.0000151522	-33.1291847638	-6295914.2248174613
15251.7269945637	114.9563601074	-0.0000151595	-33.1285898908	-6462991.4453464299
15251.7324945637	114.9202726298	-0.0000151670	-33.1279954555	-6629363.3050367171
15251.7379945637	114.8832724429	-0.0000151747	-33.1274014571	-6795014.4078864185
15251.7434945637	114.8453635562	-0.0000151826	-33.1268078946	-6959931.0701766629
15251.7489945637	114.8065500487	-0.0000151907	-33.1262147668	-7124101.3625257155
15251.7544945637	114.7668360592	-0.0000151989	-33.1256220729	-7287515.1462294431
15251.7599945637	114.7262257762	-0.0000152074	-33.1250298118	-7450164.1029086057
15251.7654945637	114.6847234283	-0.0000152160	-33.1244379824	-7612041.7579887165
15251.7709945637	114.6423332733	-0.0000152249	-33.1238465839	-7773143.4976618728
15251.7764945637	114.5990595886	-0.0000152339	-33.1232556152	-7933466.5792420367
15251.7819945637	114.5549066605	-0.0000152431	-33.1226650752	-8093010.1347301938
15251.7874945636	114.5098787738	-0.0000152525	-33.1220749632	-8251775.1683035409
15251.7929945636	114.4639802021	-0.0000152621	-33.1214852779	-8409764.5466540363
15251.7984945636	114.4172151968	-0.0000152719	-33.1208960186	-8566982.9832035806
15251.8039945636	114.3695879777	-0.0000152819	-33.1203071841	-8723437.0153945796
15251.8094945636	114.3211027228	-0.0000152921	-33.1197187736	-8879134.9759192839
15251.8149945636	114.2717635583	-0.0000153024	-33.1191307860	-9034086.9574651159
15251.8204945636	114.2215745497	-0.0000153129	-33.1185432204	-9188304.7712507714
15251.8259945636	114.1705396916	-0.0000153237	-33.1179560758	-9341801.8998364545
15251.8314945636	114.1186628995	-0.0000153346	-33.1173693513	-9494593.4434956629
15251.8369945636	114.0659480006	-0.0000153457	-33.1167830460	-9646696.0614429992
15251.8424945636	114.0123987257	-0.0000153569	-33.1161971588	-9798127.9074993692
15251.8479945636	113.9580187010	-0.0000153684	-33.1156116889	-9948908.5604044236
15251.8534945636	113.9028114407	-0.0000153801	-33.1150266352	-10099058.9492571730
15251.8589945636	113.8467803395	-0.0000153919	-33.1144419969	-10248601.2743321470
15251.8644945636	113.7899286664	-0.0000154039	-33.1138577730	-10397558.9234162590
15251.8699945636	113.7322595578	-0.0000154161	-33.1132739626	-10545956.3842116590
15251.8754945636	113.6737760126	-0.0000154285	-33.1126905647	-10693819.1528487110
15251.8809945636	113.6144808858	-0.0000154411	-33.1121075785	-10841173.6388975750
15251.8864945636	113.5543768851	-0.0000154539	-33.1115250030	-10988047.0675838180
15251.8919945636	113.4934665657	-0.0000154668	-33.1109428373	-11134467.3789587770
