Time(us)	TipPos(nm)	Force(nN)	SamplePos(nm)	TipVel(nm/s)
30251.1989866686	-18.4055360865	-0.0001946407	-59.5885919410	-3861726.1159124132
30251.2044866686	-18.4268812246	-0.0001948507	-59.5876324612	-3894208.6225837464
30251.2099866686	-18.4484044739	-0.0001950627	-59.5866736094	-3926526.1907678046
30251.2154866686	-18.4701049764	-0.0001952767	-59.5857153843	-3958694.0503526740
30251.2209866686	-18.4919819597	-0.0001954927	-59.5847577844	-3990727.9639555649
30251.2264866686	-18.5140347397	-0.0001957108	-59.5838008087	-4022644.1829132596
30251.2319866686	-18.5362627232	-0.0001959308	-59.5828444557	-4054459.4012318524
30251.2374866686	-18.5586654100	-0.0001961530	-59.5818887242	-4086190.7079487438
30251.2429866686	-18.5812423951	-0.0001963771	-59.5809336128	-4117855.5379078514
30251.2484866686	-18.6039933705	-0.0001966033	-59.5799791204	-4149471.6211288082
30251.2539866686	-18.6269181263	-0.0001968315	-59.5790252457	-4181056.9310395275
30251.2594866686	-18.6500165522	-0.0001970618	-59.5780719873	-4212629.6316770390
30251.2649866686	-18.6732886384	-0.0001972941	-59.5771193440	-4244208.0240179701
30251.2704866686	-18.6967344758	-0.0001975285	-59.5761673145	-4275810.4917822583
30251.2759866686	-18.7203542567	-0.0001977651	-59.5752158976	-4307455.4467178723
30251.2814866686	-18.7441482746	-0.0001980037	-59.5742650921	-4339161.2736646878
30251.2869866686	-18.7681169237	-0.0001982444	-59.5733148967	-4370946.2755967444
30251.2924866686	-18.7922606987	-0.0001984873	-59.5723653101	-4402828.6187925916
30251.2979866686	-18.8165801934	-0.0001987323	-59.5714163311	-4434826.2783531733
30251.3034866686	-18.8410760999	-0.0001989794	-59.5704679585	-4466956.9842551351
30251.3089866686	-18.8657492066	-0.0001992288	-59.5695201911	-4499238.1681846241
30251.3144866686	-18.8906003970	-0.0001994803	-59.5685730276	-4531686.9112329148
30251.3199866686	-18.9156306469	-0.0001997341	-59.5676264667	-4564319.8927893648
30251.3254866686	-18.9408410227	-0.0001999901	-59.5666805074	-4597153.3405459467
30251.3309866686	-18.9662326781	-0.0002002484	-59.5657351483	-4630202.9822450690
30251.3364866685	-18.9918068520	-0.0002005089	-59.5647903883	-4663483.9988199156
30251.3419866685	-19.0175648646	-0.0002007718	-59.5638462261	-4697010.9795278683
30251.3474866685	-19.0435081142	-0.0002010371	-59.5629026606	-4730797.8789417194
30251.3529866685	-19.0696380739	-0.0002013047	-59.5619596906	-4764857.9760386553
30251.3584866685	-19.0959562875	-0.0002015746	-59.5610173148	-4799203.8357322961
30251.3639866685	-19.1224643654	-0.0002018470	-59.5600755321	-4833847.2726614680
30251.3694866685	-19.1491639804	-0.0002021219	-59.5591343414	-4868799.3174758302
30251.3749866685	-19.1760568635	-0.0002023993	-59.5581937413	-4904070.1859514900
30251.3804866685	-19.2031447991	-0.0002026791	-59.5572537308	-4939669.2506824350
30251.3859866685	-19.2304296202	-0.0002029615	-59.5563143086	-4975605.0157438163
30251.3914866685	-19.2579132039	-0.0002032465	-59.5553754737	-5011885.0942503577
30251.3969866685	-19.2855974661	-0.0002035341	-59.5544372248	-5048516.1890197881
30251.4024866685	-19.3134843565	-0.0002038244	-59.5534995608	-5085504.0761891352
30251.4079866685	-19.3415758536	-0.0002041173	-59.5525624805	-5122853.5920914263
30251.4134866685	-19.3698739595	-0.0002044130	-59.5516259828	-5160568.6232899930
30251.4189866685	-19.3983806944	-0.0002047114	-59.5506900665	-5198652.0998360580
30251.4244866685	-19.4270980917	-0.0002050126	-59.5497547305	-5237105.9917631010
30251.4299866685	-19.4560281922	-0.0002053166	-59.5488199736	-5275931.3088530516
30251.4354866685	-19.4851730395	-0.0002056235	-59.5478857948	-5315128.1036143564
30251.4409866685	-19.5145346741	-0.0002059333	-59.5469521928	-5354695.4775528722
30251.4464866685	-19.5441151287	-0.0002062460	-59.5460191666	-5394631.5905391173
30251.4519866685	-19.5739164228	-0.0002065617	-59.5450867150	-5434933.6735117910
30251.4574866685	-19.6039405576	-0.0002068804	-59.5441548369	-5475598.0441289237
30251.4629866685	-19.6341895112	-0.0002072022	-59.5432235313	-5516620.1255633170
30251.4684866685	-19.6646652337	-0.0002075271	-59.5422927968	-5557994.4682900021
